AccusedID,CaseID,AccusedName,Gender,Age,Address,Occupation,ArrestStatus,CriminalHistory,Mobile,Email,Nationality,IDProof,ArrestDate,BailStatus,CustodyStatus,FingerprintID,Photograph,Remarks
ACC00759,KSP/DIS015/2026/00759,Vijay Nair,Male,45,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410759,accused.759@email.com,Indian,Aadhaar-5759-2759,2026-04-04,Under Judicial Review,Not in Custody,FP-2026-759,accused_759.jpg,Accused in Assault & Grievous Hurt at Dakshina Kannada (Mangaluru) Cyber Crime PS
ACC00760,KSP/DIS016/2026/00760,Manjunath Verma,Male,46,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410760,accused.760@email.com,Indian,Aadhaar-5760-2760,2026-05-05,Bail Rejected,Judicial Custody,FP-2026-760,accused_760.jpg,Accused in Kidnapping at Udupi Traffic PS
ACC00761,KSP/DIS017/2026/00761,Karthik Reddy,Male,47,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410761,accused.761@email.com,Indian,Aadhaar-5761-2761,2026-06-06,Under Judicial Review,Not in Custody,FP-2026-761,accused_761.jpg,Accused in Missing Person at Uttara Kannada (Karwar) Town PS
ACC00762,KSP/DIS018/2026/00762,Anil Khan,Male,48,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410762,accused.762@email.com,Indian,Aadhaar-5762-2762,2026-07-07,Bail Rejected,Judicial Custody,FP-2026-762,accused_762.jpg,Accused in Theft at Belagavi Central PS
ACC00763,KSP/DIS019/2026/00763,Sunil Mehta,Male,49,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410763,accused.763@email.com,Indian,Aadhaar-5763-2763,2026-08-08,Under Judicial Review,Not in Custody,FP-2026-763,accused_763.jpg,Accused in Vehicle Theft at Dharwad Cyber Crime PS
ACC00764,KSP/DIS020/2026/00764,Praveen Kulkarni,Male,50,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410764,accused.764@email.com,Indian,Aadhaar-5764-2764,2026-09-09,Bail Rejected,Judicial Custody,FP-2026-764,accused_764.jpg,Accused in Burglary at Hubballi City Traffic PS
ACC00765,KSP/DIS021/2026/00765,Ganesh Hegde,Male,51,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410765,accused.765@email.com,Indian,Aadhaar-5765-2765,2026-10-10,Under Judicial Review,Not in Custody,FP-2026-765,accused_765.jpg,Accused in Robbery at Gadag Town PS
ACC00766,KSP/DIS022/2026/00766,Nitin Shetty,Male,52,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410766,accused.766@email.com,Indian,Aadhaar-5766-2766,2026-11-11,Bail Rejected,Judicial Custody,FP-2026-766,accused_766.jpg,Accused in Chain Snatching at Haveri Central PS
ACC00767,KSP/DIS023/2026/00767,Niranjan Bhat,Male,53,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410767,accused.767@email.com,Indian,Aadhaar-5767-2767,2026-12-12,Under Judicial Review,Not in Custody,FP-2026-767,accused_767.jpg,Accused in Cyber Crime at Vijayapura Cyber Crime PS
ACC00768,KSP/DIS024/2026/00768,Vikas Deshmukh,Male,54,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410768,accused.768@email.com,Indian,Aadhaar-5768-2768,2026-01-13,Bail Rejected,Judicial Custody,FP-2026-768,accused_768.jpg,Accused in UPI Fraud at Bagalkote Traffic PS
ACC00769,KSP/DIS025/2026/00769,Rahul Joshi,Male,55,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410769,accused.769@email.com,Indian,Aadhaar-5769-2769,2026-02-14,Under Judicial Review,Not in Custody,FP-2026-769,accused_769.jpg,Accused in Online Banking Fraud at Kalaburagi Town PS
ACC00770,KSP/DIS026/2026/00770,Imran Naik,Male,21,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410770,accused.770@email.com,Indian,Aadhaar-5770-2770,2026-03-15,Bail Rejected,Judicial Custody,FP-2026-770,accused_770.jpg,Accused in Identity Theft at Bidar Central PS
ACC00771,KSP/DIS027/2026/00771,Ajay Iyengar,Male,22,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410771,accused.771@email.com,Indian,Aadhaar-5771-2771,2026-04-16,Under Judicial Review,Not in Custody,FP-2026-771,accused_771.jpg,Accused in ATM Fraud at Raichur Cyber Crime PS
ACC00772,KSP/DIS028/2026/00772,Rohan Gowda,Male,23,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410772,accused.772@email.com,Indian,Aadhaar-5772-2772,2026-05-17,Bail Rejected,Judicial Custody,FP-2026-772,accused_772.jpg,Accused in Rape at Koppal Traffic PS
ACC00773,KSP/DIS029/2026/00773,Deepak Patil,Male,24,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410773,accused.773@email.com,Indian,Aadhaar-5773-2773,2026-06-18,Under Judicial Review,Not in Custody,FP-2026-773,accused_773.jpg,Accused in Sexual Assault at Yadgir Town PS
ACC00774,KSP/DIS030/2026/00774,Sanjay Kumar,Male,25,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410774,accused.774@email.com,Indian,Aadhaar-5774-2774,2026-07-19,Bail Rejected,Judicial Custody,FP-2026-774,accused_774.jpg,Accused in POCSO at Ballari Central PS
ACC00775,KSP/DIS031/2026/00775,Mahesh Rao,Male,26,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410775,accused.775@email.com,Indian,Aadhaar-5775-2775,2026-08-20,Under Judicial Review,Not in Custody,FP-2026-775,accused_775.jpg,Accused in Domestic Violence at Vijayanagara (Hospete) Cyber Crime PS
ACC00776,KSP/DIS001/2026/00776,Santosh Sharma,Male,27,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410776,accused.776@email.com,Indian,Aadhaar-5776-2776,2026-09-21,Bail Rejected,Judicial Custody,FP-2026-776,accused_776.jpg,Accused in Illegal Weapons at Bengaluru Urban Central PS
ACC00777,KSP/DIS002/2026/00777,Ramesh Nair,Male,28,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410777,accused.777@email.com,Indian,Aadhaar-5777-2777,2026-10-22,Under Judicial Review,Not in Custody,FP-2026-777,accused_777.jpg,Accused in Drug Trafficking at Bengaluru Rural Town PS
ACC00778,KSP/DIS003/2026/00778,Suresh Verma,Male,29,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410778,accused.778@email.com,Indian,Aadhaar-5778-2778,2026-11-23,Bail Rejected,Judicial Custody,FP-2026-778,accused_778.jpg,Accused in Human Trafficking at Ramanagara Central PS
ACC00779,KSP/DIS004/2026/00779,Vijay Reddy,Male,30,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410779,accused.779@email.com,Indian,Aadhaar-5779-2779,2026-12-24,Under Judicial Review,Not in Custody,FP-2026-779,accused_779.jpg,Accused in Gambling at Chikkaballapura Cyber Crime PS
ACC00780,KSP/DIS005/2026/00780,Manjunath Khan,Male,31,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410780,accused.780@email.com,Indian,Aadhaar-5780-2780,2026-01-25,Bail Rejected,Judicial Custody,FP-2026-780,accused_780.jpg,Accused in Wildlife Crime at Kolar Traffic PS
ACC00781,KSP/DIS006/2026/00781,Karthik Mehta,Male,32,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410781,accused.781@email.com,Indian,Aadhaar-5781-2781,2026-02-26,Under Judicial Review,Not in Custody,FP-2026-781,accused_781.jpg,Accused in Forest Crime at Tumakuru Town PS
ACC00782,KSP/DIS007/2026/00782,Anil Kulkarni,Male,33,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410782,accused.782@email.com,Indian,Aadhaar-5782-2782,2026-03-27,Bail Rejected,Judicial Custody,FP-2026-782,accused_782.jpg,Accused in Terror Related Activity at Shivamogga Central PS
ACC00783,KSP/DIS008/2026/00783,Sunil Hegde,Male,34,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410783,accused.783@email.com,Indian,Aadhaar-5783-2783,2026-04-28,Under Judicial Review,Not in Custody,FP-2026-783,accused_783.jpg,Accused in Corruption at Chitradurga Cyber Crime PS
ACC00784,KSP/DIS009/2026/00784,Praveen Shetty,Male,35,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410784,accused.784@email.com,Indian,Aadhaar-5784-2784,2026-05-01,Bail Rejected,Judicial Custody,FP-2026-784,accused_784.jpg,Accused in Economic Offence at Davanagere Traffic PS
ACC00785,KSP/DIS010/2026/00785,Ganesh Bhat,Male,36,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410785,accused.785@email.com,Indian,Aadhaar-5785-2785,2026-06-02,Under Judicial Review,Not in Custody,FP-2026-785,accused_785.jpg,Accused in White Collar Crime at Mysuru Town PS
ACC00786,KSP/DIS011/2026/00786,Nitin Deshmukh,Male,37,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410786,accused.786@email.com,Indian,Aadhaar-5786-2786,2026-07-03,Bail Rejected,Judicial Custody,FP-2026-786,accused_786.jpg,Accused in Smuggling at Mandya Central PS
ACC00787,KSP/DIS012/2026/00787,Niranjan Joshi,Male,38,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410787,accused.787@email.com,Indian,Aadhaar-5787-2787,2026-08-04,Under Judicial Review,Not in Custody,FP-2026-787,accused_787.jpg,Accused in Extortion at Hassan Cyber Crime PS
ACC00788,KSP/DIS013/2026/00788,Vikas Naik,Male,39,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410788,accused.788@email.com,Indian,Aadhaar-5788-2788,2026-09-05,Bail Rejected,Judicial Custody,FP-2026-788,accused_788.jpg,Accused in Blackmail at Chamarajanagara Traffic PS
ACC00789,KSP/DIS014/2026/00789,Rahul Iyengar,Male,40,Resident of Kodagu Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410789,accused.789@email.com,Indian,Aadhaar-5789-2789,2026-10-06,Under Judicial Review,Not in Custody,FP-2026-789,accused_789.jpg,Accused in Counterfeit Currency at Kodagu Town PS
ACC00790,KSP/DIS015/2026/00790,Imran Gowda,Male,41,Resident of Dakshina Kannada (Mangaluru) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410790,accused.790@email.com,Indian,Aadhaar-5790-2790,2026-11-07,Bail Rejected,Judicial Custody,FP-2026-790,accused_790.jpg,Accused in Fake Documents at Dakshina Kannada (Mangaluru) Central PS
ACC00791,KSP/DIS016/2026/00791,Ajay Patil,Male,42,Resident of Udupi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410791,accused.791@email.com,Indian,Aadhaar-5791-2791,2026-12-08,Under Judicial Review,Not in Custody,FP-2026-791,accused_791.jpg,Accused in Hit and Run at Udupi Cyber Crime PS
ACC00792,KSP/DIS017/2026/00792,Rohan Kumar,Male,43,Resident of Uttara Kannada (Karwar) Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410792,accused.792@email.com,Indian,Aadhaar-5792-2792,2026-01-09,Bail Rejected,Judicial Custody,FP-2026-792,accused_792.jpg,Accused in Road Accident at Uttara Kannada (Karwar) Traffic PS
ACC00793,KSP/DIS018/2026/00793,Deepak Rao,Male,44,Resident of Belagavi Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410793,accused.793@email.com,Indian,Aadhaar-5793-2793,2026-02-10,Under Judicial Review,Not in Custody,FP-2026-793,accused_793.jpg,Accused in Fire Incident at Belagavi Town PS
ACC00794,KSP/DIS019/2026/00794,Sanjay Sharma,Male,45,Resident of Dharwad Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410794,accused.794@email.com,Indian,Aadhaar-5794-2794,2026-03-11,Bail Rejected,Judicial Custody,FP-2026-794,accused_794.jpg,Accused in Unknown Dead Body at Dharwad Central PS
ACC00795,KSP/DIS020/2026/00795,Mahesh Nair,Male,46,Resident of Hubballi City Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410795,accused.795@email.com,Indian,Aadhaar-5795-2795,2026-04-12,Under Judicial Review,Not in Custody,FP-2026-795,accused_795.jpg,Accused in Suicide Investigation at Hubballi City Cyber Crime PS
ACC00796,KSP/DIS021/2026/00796,Santosh Verma,Male,47,Resident of Gadag Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410796,accused.796@email.com,Indian,Aadhaar-5796-2796,2026-05-13,Bail Rejected,Judicial Custody,FP-2026-796,accused_796.jpg,Accused in Property Disputes at Gadag Traffic PS
ACC00797,KSP/DIS022/2026/00797,Ramesh Reddy,Male,48,Resident of Haveri Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410797,accused.797@email.com,Indian,Aadhaar-5797-2797,2026-06-14,Under Judicial Review,Not in Custody,FP-2026-797,accused_797.jpg,Accused in Public Disturbance at Haveri Town PS
ACC00798,KSP/DIS023/2026/00798,Suresh Khan,Male,49,Resident of Vijayapura Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410798,accused.798@email.com,Indian,Aadhaar-5798-2798,2026-07-15,Bail Rejected,Judicial Custody,FP-2026-798,accused_798.jpg,Accused in Synthetic Drugs (MDMA) at Vijayapura Central PS
ACC00799,KSP/DIS024/2026/00799,Vijay Mehta,Male,50,Resident of Bagalkote Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410799,accused.799@email.com,Indian,Aadhaar-5799-2799,2026-08-16,Under Judicial Review,Not in Custody,FP-2026-799,accused_799.jpg,Accused in Murder at Bagalkote Cyber Crime PS
ACC00800,KSP/DIS025/2026/00800,Manjunath Kulkarni,Male,51,Resident of Kalaburagi Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410800,accused.800@email.com,Indian,Aadhaar-5800-2800,2026-09-17,Bail Rejected,Judicial Custody,FP-2026-800,accused_800.jpg,Accused in Attempt to Murder at Kalaburagi Traffic PS
ACC00801,KSP/DIS026/2026/00801,Karthik Hegde,Male,52,Resident of Bidar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410801,accused.801@email.com,Indian,Aadhaar-5801-2801,2026-10-18,Under Judicial Review,Not in Custody,FP-2026-801,accused_801.jpg,Accused in Assault & Grievous Hurt at Bidar Town PS
ACC00802,KSP/DIS027/2026/00802,Anil Shetty,Male,53,Resident of Raichur Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410802,accused.802@email.com,Indian,Aadhaar-5802-2802,2026-11-19,Bail Rejected,Judicial Custody,FP-2026-802,accused_802.jpg,Accused in Kidnapping at Raichur Central PS
ACC00803,KSP/DIS028/2026/00803,Sunil Bhat,Male,54,Resident of Koppal Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410803,accused.803@email.com,Indian,Aadhaar-5803-2803,2026-12-20,Under Judicial Review,Not in Custody,FP-2026-803,accused_803.jpg,Accused in Missing Person at Koppal Cyber Crime PS
ACC00804,KSP/DIS029/2026/00804,Praveen Deshmukh,Male,55,Resident of Yadgir Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410804,accused.804@email.com,Indian,Aadhaar-5804-2804,2026-01-21,Bail Rejected,Judicial Custody,FP-2026-804,accused_804.jpg,Accused in Theft at Yadgir Traffic PS
ACC00805,KSP/DIS030/2026/00805,Ganesh Joshi,Male,21,Resident of Ballari Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410805,accused.805@email.com,Indian,Aadhaar-5805-2805,2026-02-22,Under Judicial Review,Not in Custody,FP-2026-805,accused_805.jpg,Accused in Vehicle Theft at Ballari Town PS
ACC00806,KSP/DIS031/2026/00806,Nitin Naik,Male,22,Resident of Vijayanagara (Hospete) Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410806,accused.806@email.com,Indian,Aadhaar-5806-2806,2026-03-23,Bail Rejected,Judicial Custody,FP-2026-806,accused_806.jpg,Accused in Burglary at Vijayanagara (Hospete) Central PS
ACC00807,KSP/DIS001/2026/00807,Niranjan Iyengar,Male,23,Resident of Bengaluru Urban Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410807,accused.807@email.com,Indian,Aadhaar-5807-2807,2026-04-24,Under Judicial Review,Not in Custody,FP-2026-807,accused_807.jpg,Accused in Robbery at Whitefield Police Station
ACC00808,KSP/DIS002/2026/00808,Vikas Gowda,Male,24,Resident of Bengaluru Rural Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410808,accused.808@email.com,Indian,Aadhaar-5808-2808,2026-05-25,Bail Rejected,Judicial Custody,FP-2026-808,accused_808.jpg,Accused in Chain Snatching at Bengaluru Rural Traffic PS
ACC00809,KSP/DIS003/2026/00809,Rahul Patil,Male,25,Resident of Ramanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410809,accused.809@email.com,Indian,Aadhaar-5809-2809,2026-06-26,Under Judicial Review,Not in Custody,FP-2026-809,accused_809.jpg,Accused in Cyber Crime at Ramanagara Town PS
ACC00810,KSP/DIS004/2026/00810,Imran Kumar,Male,26,Resident of Chikkaballapura Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410810,accused.810@email.com,Indian,Aadhaar-5810-2810,2026-07-27,Bail Rejected,Judicial Custody,FP-2026-810,accused_810.jpg,Accused in UPI Fraud at Chikkaballapura Central PS
ACC00811,KSP/DIS005/2026/00811,Ajay Rao,Male,27,Resident of Kolar Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410811,accused.811@email.com,Indian,Aadhaar-5811-2811,2026-08-28,Under Judicial Review,Not in Custody,FP-2026-811,accused_811.jpg,Accused in Online Banking Fraud at Kolar Cyber Crime PS
ACC00812,KSP/DIS006/2026/00812,Rohan Sharma,Male,28,Resident of Tumakuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410812,accused.812@email.com,Indian,Aadhaar-5812-2812,2026-09-01,Bail Rejected,Judicial Custody,FP-2026-812,accused_812.jpg,Accused in Identity Theft at Tumakuru Traffic PS
ACC00813,KSP/DIS007/2026/00813,Deepak Nair,Male,29,Resident of Shivamogga Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410813,accused.813@email.com,Indian,Aadhaar-5813-2813,2026-10-02,Under Judicial Review,Not in Custody,FP-2026-813,accused_813.jpg,Accused in ATM Fraud at Shivamogga Town PS
ACC00814,KSP/DIS008/2026/00814,Sanjay Verma,Male,30,Resident of Chitradurga Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410814,accused.814@email.com,Indian,Aadhaar-5814-2814,2026-11-03,Bail Rejected,Judicial Custody,FP-2026-814,accused_814.jpg,Accused in Rape at Chitradurga Central PS
ACC00815,KSP/DIS009/2026/00815,Mahesh Reddy,Male,31,Resident of Davanagere Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410815,accused.815@email.com,Indian,Aadhaar-5815-2815,2026-12-04,Under Judicial Review,Not in Custody,FP-2026-815,accused_815.jpg,Accused in Sexual Assault at Davanagere Cyber Crime PS
ACC00816,KSP/DIS010/2026/00816,Santosh Khan,Male,32,Resident of Mysuru Outer Ring Road,Unemployed / Daily Wager,Arrested,Yes (Repeat Offender),9876410816,accused.816@email.com,Indian,Aadhaar-5816-2816,2026-01-05,Bail Rejected,Judicial Custody,FP-2026-816,accused_816.jpg,Accused in POCSO at Mysuru Traffic PS
ACC00817,KSP/DIS011/2026/00817,Ramesh Mehta,Male,33,Resident of Mandya Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410817,accused.817@email.com,Indian,Aadhaar-5817-2817,2026-02-06,Under Judicial Review,Not in Custody,FP-2026-817,accused_817.jpg,Accused in Domestic Violence at Mandya Town PS
ACC00818,KSP/DIS012/2026/00818,Suresh Kulkarni,Male,34,Resident of Hassan Outer Ring Road,Unemployed / Daily Wager,Arrested,None,9876410818,accused.818@email.com,Indian,Aadhaar-5818-2818,2026-03-07,Bail Rejected,Judicial Custody,FP-2026-818,accused_818.jpg,Accused in Illegal Weapons at Hassan Central PS
ACC00819,KSP/DIS013/2026/00819,Vijay Hegde,Male,35,Resident of Chamarajanagara Outer Ring Road,Unemployed / Daily Wager,Under Investigation,None,9876410819,accused.819@email.com,Indian,Aadhaar-5819-2819,2026-04-08,Under Judicial Review,Not in Custody,FP-2026-819,accused_819.jpg,Accused in Drug Trafficking at Chamarajanagara Cyber Crime PS
