VictimID,CaseID,VictimName,Gender,Age,Mobile,Address,Occupation,InjuryType,Statement,Email,InjurySeverity,MedicalReport,HospitalName,VictimStatus,EmergencyContact,IDProof
VIC00755,KSP/DIS011/2026/00755,Rohan Iyengar,Male,55,9876110755,"Mandya Cyber Crime PS Sector 1, Mandya",Business Owner,Minor Contusion,Statement of Rohan Iyengar recorded regarding Public Disturbance.,victim.755@ksp-citizen.in,Mild,MR755,Mandya District General Hospital,Safe & Recovered,9876210755,Aadhaar-4755-1755
VIC00756,KSP/DIS012/2026/00756,Sunita Gowda,Female,56,9876110756,"Hassan Traffic PS Sector 2, Hassan",IT Software Engineer,Minor Contusion,Statement of Sunita Gowda recorded regarding Synthetic Drugs (MDMA).,victim.756@ksp-citizen.in,Mild,MR756,Hassan District General Hospital,Safe & Recovered,9876210756,Aadhaar-4756-1756
VIC00757,KSP/DIS013/2026/00757,Sanjay Patil,Male,57,9876110757,"Chamarajanagara Town PS Sector 3, Chamarajanagara",Business Owner,Fatal Injury,Statement of Sanjay Patil recorded regarding Murder.,victim.757@ksp-citizen.in,Critical,MR757,Chamarajanagara District General Hospital,Deceased,9876210757,Aadhaar-4757-1757
VIC00758,KSP/DIS014/2026/00758,Mahesh Kumar,Male,58,9876110758,"Kodagu Central PS Sector 4, Kodagu",IT Software Engineer,Fatal Injury,Statement of Mahesh Kumar recorded regarding Attempt to Murder.,victim.758@ksp-citizen.in,Critical,MR758,Kodagu District General Hospital,Deceased,9876210758,Aadhaar-4758-1758
VIC00759,KSP/DIS015/2026/00759,Meena Rao,Female,59,9876110759,"Dakshina Kannada (Mangaluru) Cyber Crime PS Sector 5, Dakshina Kannada (Mangaluru)",Business Owner,Minor Contusion,Statement of Meena Rao recorded regarding Assault & Grievous Hurt.,victim.759@ksp-citizen.in,Mild,MR759,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876210759,Aadhaar-4759-1759
VIC00760,KSP/DIS016/2026/00760,Ramesh Sharma,Male,60,9876110760,"Udupi Traffic PS Sector 1, Udupi",IT Software Engineer,Minor Contusion,Statement of Ramesh Sharma recorded regarding Kidnapping.,victim.760@ksp-citizen.in,Mild,MR760,Udupi District General Hospital,Safe & Recovered,9876210760,Aadhaar-4760-1760
VIC00761,KSP/DIS017/2026/00761,Suresh Nair,Male,61,9876110761,"Uttara Kannada (Karwar) Town PS Sector 2, Uttara Kannada (Karwar)",Business Owner,Minor Contusion,Statement of Suresh Nair recorded regarding Missing Person.,victim.761@ksp-citizen.in,Mild,MR761,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876210761,Aadhaar-4761-1761
VIC00762,KSP/DIS018/2026/00762,Bhavya Verma,Female,62,9876110762,"Belagavi Central PS Sector 3, Belagavi",IT Software Engineer,Minor Contusion,Statement of Bhavya Verma recorded regarding Theft.,victim.762@ksp-citizen.in,Mild,MR762,Belagavi District General Hospital,Safe & Recovered,9876210762,Aadhaar-4762-1762
VIC00763,KSP/DIS019/2026/00763,Manjunath Reddy,Male,63,9876110763,"Dharwad Cyber Crime PS Sector 4, Dharwad",Business Owner,Minor Contusion,Statement of Manjunath Reddy recorded regarding Vehicle Theft.,victim.763@ksp-citizen.in,Mild,MR763,Dharwad District General Hospital,Safe & Recovered,9876210763,Aadhaar-4763-1763
VIC00764,KSP/DIS020/2026/00764,Karthik Khan,Male,64,9876110764,"Hubballi City Traffic PS Sector 5, Hubballi City",IT Software Engineer,Minor Contusion,Statement of Karthik Khan recorded regarding Burglary.,victim.764@ksp-citizen.in,Mild,MR764,Hubballi City District General Hospital,Safe & Recovered,9876210764,Aadhaar-4764-1764
VIC00765,KSP/DIS021/2026/00765,Ananya Mehta,Female,20,9876110765,"Gadag Town PS Sector 1, Gadag",Business Owner,Minor Contusion,Statement of Ananya Mehta recorded regarding Robbery.,victim.765@ksp-citizen.in,Mild,MR765,Gadag District General Hospital,Safe & Recovered,9876210765,Aadhaar-4765-1765
VIC00766,KSP/DIS022/2026/00766,Sunil Kulkarni,Male,21,9876110766,"Haveri Central PS Sector 2, Haveri",IT Software Engineer,Minor Contusion,Statement of Sunil Kulkarni recorded regarding Chain Snatching.,victim.766@ksp-citizen.in,Mild,MR766,Haveri District General Hospital,Safe & Recovered,9876210766,Aadhaar-4766-1766
VIC00767,KSP/DIS023/2026/00767,Praveen Hegde,Male,22,9876110767,"Vijayapura Cyber Crime PS Sector 3, Vijayapura",Business Owner,Minor Contusion,Statement of Praveen Hegde recorded regarding Cyber Crime.,victim.767@ksp-citizen.in,Mild,MR767,Vijayapura District General Hospital,Safe & Recovered,9876210767,Aadhaar-4767-1767
VIC00768,KSP/DIS024/2026/00768,Pooja Shetty,Female,23,9876110768,"Bagalkote Traffic PS Sector 4, Bagalkote",IT Software Engineer,Minor Contusion,Statement of Pooja Shetty recorded regarding UPI Fraud.,victim.768@ksp-citizen.in,Mild,MR768,Bagalkote District General Hospital,Safe & Recovered,9876210768,Aadhaar-4768-1768
VIC00769,KSP/DIS025/2026/00769,Nitin Bhat,Male,24,9876110769,"Kalaburagi Town PS Sector 5, Kalaburagi",Business Owner,Minor Contusion,Statement of Nitin Bhat recorded regarding Online Banking Fraud.,victim.769@ksp-citizen.in,Mild,MR769,Kalaburagi District General Hospital,Safe & Recovered,9876210769,Aadhaar-4769-1769
VIC00770,KSP/DIS026/2026/00770,Niranjan Deshmukh,Male,25,9876110770,"Bidar Central PS Sector 1, Bidar",IT Software Engineer,Minor Contusion,Statement of Niranjan Deshmukh recorded regarding Identity Theft.,victim.770@ksp-citizen.in,Mild,MR770,Bidar District General Hospital,Safe & Recovered,9876210770,Aadhaar-4770-1770
VIC00771,KSP/DIS027/2026/00771,Sunita Joshi,Female,26,9876110771,"Raichur Cyber Crime PS Sector 2, Raichur",Business Owner,Minor Contusion,Statement of Sunita Joshi recorded regarding ATM Fraud.,victim.771@ksp-citizen.in,Mild,MR771,Raichur District General Hospital,Safe & Recovered,9876210771,Aadhaar-4771-1771
VIC00772,KSP/DIS028/2026/00772,Rahul Naik,Male,27,9876110772,"Koppal Traffic PS Sector 3, Koppal",IT Software Engineer,Minor Contusion,Statement of Rahul Naik recorded regarding Rape.,victim.772@ksp-citizen.in,Mild,MR772,Koppal District General Hospital,Safe & Recovered,9876210772,Aadhaar-4772-1772
VIC00773,KSP/DIS029/2026/00773,Imran Iyengar,Male,28,9876110773,"Yadgir Town PS Sector 4, Yadgir",Business Owner,Minor Contusion,Statement of Imran Iyengar recorded regarding Sexual Assault.,victim.773@ksp-citizen.in,Mild,MR773,Yadgir District General Hospital,Safe & Recovered,9876210773,Aadhaar-4773-1773
VIC00774,KSP/DIS030/2026/00774,Meena Gowda,Female,29,9876110774,"Ballari Central PS Sector 5, Ballari",IT Software Engineer,Minor Contusion,Statement of Meena Gowda recorded regarding POCSO.,victim.774@ksp-citizen.in,Mild,MR774,Ballari District General Hospital,Safe & Recovered,9876210774,Aadhaar-4774-1774
VIC00775,KSP/DIS031/2026/00775,Rohan Patil,Male,30,9876110775,"Vijayanagara (Hospete) Cyber Crime PS Sector 1, Vijayanagara (Hospete)",Business Owner,Minor Contusion,Statement of Rohan Patil recorded regarding Domestic Violence.,victim.775@ksp-citizen.in,Mild,MR775,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876210775,Aadhaar-4775-1775
VIC00776,KSP/DIS001/2026/00776,Deepak Kumar,Male,31,9876110776,"Bengaluru Urban Central PS Sector 2, Bengaluru Urban",IT Software Engineer,Minor Contusion,Statement of Deepak Kumar recorded regarding Illegal Weapons.,victim.776@ksp-citizen.in,Mild,MR776,Bengaluru Urban District General Hospital,Safe & Recovered,9876210776,Aadhaar-4776-1776
VIC00777,KSP/DIS002/2026/00777,Bhavya Rao,Female,32,9876110777,"Bengaluru Rural Town PS Sector 3, Bengaluru Rural",Business Owner,Minor Contusion,Statement of Bhavya Rao recorded regarding Drug Trafficking.,victim.777@ksp-citizen.in,Mild,MR777,Bengaluru Rural District General Hospital,Safe & Recovered,9876210777,Aadhaar-4777-1777
VIC00778,KSP/DIS003/2026/00778,Mahesh Sharma,Male,33,9876110778,"Ramanagara Central PS Sector 4, Ramanagara",IT Software Engineer,Minor Contusion,Statement of Mahesh Sharma recorded regarding Human Trafficking.,victim.778@ksp-citizen.in,Mild,MR778,Ramanagara District General Hospital,Safe & Recovered,9876210778,Aadhaar-4778-1778
VIC00779,KSP/DIS004/2026/00779,Santosh Nair,Male,34,9876110779,"Chikkaballapura Cyber Crime PS Sector 5, Chikkaballapura",Business Owner,Minor Contusion,Statement of Santosh Nair recorded regarding Gambling.,victim.779@ksp-citizen.in,Mild,MR779,Chikkaballapura District General Hospital,Safe & Recovered,9876210779,Aadhaar-4779-1779
VIC00780,KSP/DIS005/2026/00780,Ananya Verma,Female,35,9876110780,"Kolar Traffic PS Sector 1, Kolar",IT Software Engineer,Minor Contusion,Statement of Ananya Verma recorded regarding Wildlife Crime.,victim.780@ksp-citizen.in,Mild,MR780,Kolar District General Hospital,Safe & Recovered,9876210780,Aadhaar-4780-1780
VIC00781,KSP/DIS006/2026/00781,Suresh Reddy,Male,36,9876110781,"Tumakuru Town PS Sector 2, Tumakuru",Business Owner,Minor Contusion,Statement of Suresh Reddy recorded regarding Forest Crime.,victim.781@ksp-citizen.in,Mild,MR781,Tumakuru District General Hospital,Safe & Recovered,9876210781,Aadhaar-4781-1781
VIC00782,KSP/DIS007/2026/00782,Vijay Khan,Male,37,9876110782,"Shivamogga Central PS Sector 3, Shivamogga",IT Software Engineer,Minor Contusion,Statement of Vijay Khan recorded regarding Terror Related Activity.,victim.782@ksp-citizen.in,Mild,MR782,Shivamogga District General Hospital,Safe & Recovered,9876210782,Aadhaar-4782-1782
VIC00783,KSP/DIS008/2026/00783,Pooja Mehta,Female,38,9876110783,"Chitradurga Cyber Crime PS Sector 4, Chitradurga",Business Owner,Minor Contusion,Statement of Pooja Mehta recorded regarding Corruption.,victim.783@ksp-citizen.in,Mild,MR783,Chitradurga District General Hospital,Safe & Recovered,9876210783,Aadhaar-4783-1783
VIC00784,KSP/DIS009/2026/00784,Karthik Kulkarni,Male,39,9876110784,"Davanagere Traffic PS Sector 5, Davanagere",IT Software Engineer,Minor Contusion,Statement of Karthik Kulkarni recorded regarding Economic Offence.,victim.784@ksp-citizen.in,Mild,MR784,Davanagere District General Hospital,Safe & Recovered,9876210784,Aadhaar-4784-1784
VIC00785,KSP/DIS010/2026/00785,Anil Hegde,Male,40,9876110785,"Mysuru Town PS Sector 1, Mysuru",Business Owner,Minor Contusion,Statement of Anil Hegde recorded regarding White Collar Crime.,victim.785@ksp-citizen.in,Mild,MR785,Mysuru District General Hospital,Safe & Recovered,9876210785,Aadhaar-4785-1785
VIC00786,KSP/DIS011/2026/00786,Sunita Shetty,Female,41,9876110786,"Mandya Central PS Sector 2, Mandya",IT Software Engineer,Minor Contusion,Statement of Sunita Shetty recorded regarding Smuggling.,victim.786@ksp-citizen.in,Mild,MR786,Mandya District General Hospital,Safe & Recovered,9876210786,Aadhaar-4786-1786
VIC00787,KSP/DIS012/2026/00787,Praveen Bhat,Male,42,9876110787,"Hassan Cyber Crime PS Sector 3, Hassan",Business Owner,Minor Contusion,Statement of Praveen Bhat recorded regarding Extortion.,victim.787@ksp-citizen.in,Mild,MR787,Hassan District General Hospital,Safe & Recovered,9876210787,Aadhaar-4787-1787
VIC00788,KSP/DIS013/2026/00788,Ganesh Deshmukh,Male,43,9876110788,"Chamarajanagara Traffic PS Sector 4, Chamarajanagara",IT Software Engineer,Minor Contusion,Statement of Ganesh Deshmukh recorded regarding Blackmail.,victim.788@ksp-citizen.in,Mild,MR788,Chamarajanagara District General Hospital,Safe & Recovered,9876210788,Aadhaar-4788-1788
VIC00789,KSP/DIS014/2026/00789,Meena Joshi,Female,44,9876110789,"Kodagu Town PS Sector 5, Kodagu",Business Owner,Minor Contusion,Statement of Meena Joshi recorded regarding Counterfeit Currency.,victim.789@ksp-citizen.in,Mild,MR789,Kodagu District General Hospital,Safe & Recovered,9876210789,Aadhaar-4789-1789
VIC00790,KSP/DIS015/2026/00790,Niranjan Naik,Male,45,9876110790,"Dakshina Kannada (Mangaluru) Central PS Sector 1, Dakshina Kannada (Mangaluru)",IT Software Engineer,Minor Contusion,Statement of Niranjan Naik recorded regarding Fake Documents.,victim.790@ksp-citizen.in,Mild,MR790,Dakshina Kannada (Mangaluru) District General Hospital,Safe & Recovered,9876210790,Aadhaar-4790-1790
VIC00791,KSP/DIS016/2026/00791,Vikas Iyengar,Male,46,9876110791,"Udupi Cyber Crime PS Sector 2, Udupi",Business Owner,Minor Contusion,Statement of Vikas Iyengar recorded regarding Hit and Run.,victim.791@ksp-citizen.in,Mild,MR791,Udupi District General Hospital,Safe & Recovered,9876210791,Aadhaar-4791-1791
VIC00792,KSP/DIS017/2026/00792,Bhavya Gowda,Female,47,9876110792,"Uttara Kannada (Karwar) Traffic PS Sector 3, Uttara Kannada (Karwar)",IT Software Engineer,Minor Contusion,Statement of Bhavya Gowda recorded regarding Road Accident.,victim.792@ksp-citizen.in,Mild,MR792,Uttara Kannada (Karwar) District General Hospital,Safe & Recovered,9876210792,Aadhaar-4792-1792
VIC00793,KSP/DIS018/2026/00793,Imran Patil,Male,48,9876110793,"Belagavi Town PS Sector 4, Belagavi",Business Owner,Minor Contusion,Statement of Imran Patil recorded regarding Fire Incident.,victim.793@ksp-citizen.in,Mild,MR793,Belagavi District General Hospital,Safe & Recovered,9876210793,Aadhaar-4793-1793
VIC00794,KSP/DIS019/2026/00794,Ajay Kumar,Male,49,9876110794,"Dharwad Central PS Sector 5, Dharwad",IT Software Engineer,Minor Contusion,Statement of Ajay Kumar recorded regarding Unknown Dead Body.,victim.794@ksp-citizen.in,Mild,MR794,Dharwad District General Hospital,Safe & Recovered,9876210794,Aadhaar-4794-1794
VIC00795,KSP/DIS020/2026/00795,Ananya Rao,Female,50,9876110795,"Hubballi City Cyber Crime PS Sector 1, Hubballi City",Business Owner,Minor Contusion,Statement of Ananya Rao recorded regarding Suicide Investigation.,victim.795@ksp-citizen.in,Mild,MR795,Hubballi City District General Hospital,Safe & Recovered,9876210795,Aadhaar-4795-1795
VIC00796,KSP/DIS021/2026/00796,Deepak Sharma,Male,51,9876110796,"Gadag Traffic PS Sector 2, Gadag",IT Software Engineer,Minor Contusion,Statement of Deepak Sharma recorded regarding Property Disputes.,victim.796@ksp-citizen.in,Mild,MR796,Gadag District General Hospital,Safe & Recovered,9876210796,Aadhaar-4796-1796
VIC00797,KSP/DIS022/2026/00797,Sanjay Nair,Male,52,9876110797,"Haveri Town PS Sector 3, Haveri",Business Owner,Minor Contusion,Statement of Sanjay Nair recorded regarding Public Disturbance.,victim.797@ksp-citizen.in,Mild,MR797,Haveri District General Hospital,Safe & Recovered,9876210797,Aadhaar-4797-1797
VIC00798,KSP/DIS023/2026/00798,Pooja Verma,Female,53,9876110798,"Vijayapura Central PS Sector 4, Vijayapura",IT Software Engineer,Minor Contusion,Statement of Pooja Verma recorded regarding Synthetic Drugs (MDMA).,victim.798@ksp-citizen.in,Mild,MR798,Vijayapura District General Hospital,Safe & Recovered,9876210798,Aadhaar-4798-1798
VIC00799,KSP/DIS024/2026/00799,Santosh Reddy,Male,54,9876110799,"Bagalkote Cyber Crime PS Sector 5, Bagalkote",Business Owner,Fatal Injury,Statement of Santosh Reddy recorded regarding Murder.,victim.799@ksp-citizen.in,Critical,MR799,Bagalkote District General Hospital,Deceased,9876210799,Aadhaar-4799-1799
VIC00800,KSP/DIS025/2026/00800,Ramesh Khan,Male,55,9876110800,"Kalaburagi Traffic PS Sector 1, Kalaburagi",IT Software Engineer,Fatal Injury,Statement of Ramesh Khan recorded regarding Attempt to Murder.,victim.800@ksp-citizen.in,Critical,MR800,Kalaburagi District General Hospital,Deceased,9876210800,Aadhaar-4800-1800
VIC00801,KSP/DIS026/2026/00801,Sunita Mehta,Female,56,9876110801,"Bidar Town PS Sector 2, Bidar",Business Owner,Minor Contusion,Statement of Sunita Mehta recorded regarding Assault & Grievous Hurt.,victim.801@ksp-citizen.in,Mild,MR801,Bidar District General Hospital,Safe & Recovered,9876210801,Aadhaar-4801-1801
VIC00802,KSP/DIS027/2026/00802,Vijay Kulkarni,Male,57,9876110802,"Raichur Central PS Sector 3, Raichur",IT Software Engineer,Minor Contusion,Statement of Vijay Kulkarni recorded regarding Kidnapping.,victim.802@ksp-citizen.in,Mild,MR802,Raichur District General Hospital,Safe & Recovered,9876210802,Aadhaar-4802-1802
VIC00803,KSP/DIS028/2026/00803,Manjunath Hegde,Male,58,9876110803,"Koppal Cyber Crime PS Sector 4, Koppal",Business Owner,Minor Contusion,Statement of Manjunath Hegde recorded regarding Missing Person.,victim.803@ksp-citizen.in,Mild,MR803,Koppal District General Hospital,Safe & Recovered,9876210803,Aadhaar-4803-1803
VIC00804,KSP/DIS029/2026/00804,Meena Shetty,Female,59,9876110804,"Yadgir Traffic PS Sector 5, Yadgir",IT Software Engineer,Minor Contusion,Statement of Meena Shetty recorded regarding Theft.,victim.804@ksp-citizen.in,Mild,MR804,Yadgir District General Hospital,Safe & Recovered,9876210804,Aadhaar-4804-1804
VIC00805,KSP/DIS030/2026/00805,Anil Bhat,Male,60,9876110805,"Ballari Town PS Sector 1, Ballari",Business Owner,Minor Contusion,Statement of Anil Bhat recorded regarding Vehicle Theft.,victim.805@ksp-citizen.in,Mild,MR805,Ballari District General Hospital,Safe & Recovered,9876210805,Aadhaar-4805-1805
VIC00806,KSP/DIS031/2026/00806,Sunil Deshmukh,Male,61,9876110806,"Vijayanagara (Hospete) Central PS Sector 2, Vijayanagara (Hospete)",IT Software Engineer,Minor Contusion,Statement of Sunil Deshmukh recorded regarding Burglary.,victim.806@ksp-citizen.in,Mild,MR806,Vijayanagara (Hospete) District General Hospital,Safe & Recovered,9876210806,Aadhaar-4806-1806
VIC00807,KSP/DIS001/2026/00807,Bhavya Joshi,Female,62,9876110807,"Whitefield Police Station Sector 3, Bengaluru Urban",Business Owner,Minor Contusion,Statement of Bhavya Joshi recorded regarding Robbery.,victim.807@ksp-citizen.in,Mild,MR807,Bengaluru Urban District General Hospital,Safe & Recovered,9876210807,Aadhaar-4807-1807
VIC00808,KSP/DIS002/2026/00808,Ganesh Naik,Male,63,9876110808,"Bengaluru Rural Traffic PS Sector 4, Bengaluru Rural",IT Software Engineer,Minor Contusion,Statement of Ganesh Naik recorded regarding Chain Snatching.,victim.808@ksp-citizen.in,Mild,MR808,Bengaluru Rural District General Hospital,Safe & Recovered,9876210808,Aadhaar-4808-1808
VIC00809,KSP/DIS003/2026/00809,Nitin Iyengar,Male,64,9876110809,"Ramanagara Town PS Sector 5, Ramanagara",Business Owner,Minor Contusion,Statement of Nitin Iyengar recorded regarding Cyber Crime.,victim.809@ksp-citizen.in,Mild,MR809,Ramanagara District General Hospital,Safe & Recovered,9876210809,Aadhaar-4809-1809
VIC00810,KSP/DIS004/2026/00810,Ananya Gowda,Female,20,9876110810,"Chikkaballapura Central PS Sector 1, Chikkaballapura",IT Software Engineer,Minor Contusion,Statement of Ananya Gowda recorded regarding UPI Fraud.,victim.810@ksp-citizen.in,Mild,MR810,Chikkaballapura District General Hospital,Safe & Recovered,9876210810,Aadhaar-4810-1810
VIC00811,KSP/DIS005/2026/00811,Vikas Patil,Male,21,9876110811,"Kolar Cyber Crime PS Sector 2, Kolar",Business Owner,Minor Contusion,Statement of Vikas Patil recorded regarding Online Banking Fraud.,victim.811@ksp-citizen.in,Mild,MR811,Kolar District General Hospital,Safe & Recovered,9876210811,Aadhaar-4811-1811
VIC00812,KSP/DIS006/2026/00812,Rahul Kumar,Male,22,9876110812,"Tumakuru Traffic PS Sector 3, Tumakuru",IT Software Engineer,Minor Contusion,Statement of Rahul Kumar recorded regarding Identity Theft.,victim.812@ksp-citizen.in,Mild,MR812,Tumakuru District General Hospital,Safe & Recovered,9876210812,Aadhaar-4812-1812
VIC00813,KSP/DIS007/2026/00813,Pooja Rao,Female,23,9876110813,"Shivamogga Town PS Sector 4, Shivamogga",Business Owner,Minor Contusion,Statement of Pooja Rao recorded regarding ATM Fraud.,victim.813@ksp-citizen.in,Mild,MR813,Shivamogga District General Hospital,Safe & Recovered,9876210813,Aadhaar-4813-1813
